SampleID Synergistetes Bacteroidetes Tenericutes unclassified Chlorobi Deferribacteres Planctomycetes Aquificae Verrucomicrobia Thermotogae Thermodesulfobacteria Proteobacteria Chlamydiae Cyanobacteria Elusimicrobia Euryarchaeota Nanoarchaeota Actinobacteria Fusobacteria Dictyoglomi Lentisphaerae Chloroflexi Acidobacteria Fibrobacteres Deinococcus_Thermus Chrysiogenetes Nitrospirae Firmicutes Korarchaeota Gemmatimonadetes Crenarchaeota Thaumarchaeota Spirochaetes
x10MCx1208 136210630.640279 41381136621.9707 0 48765900072.1697 0 0 0 0 0 0 0 4486600318.6457 0 0 0 0 0 3535728655.0677 0 0 0 0 0 0 0 0 0 36388301252.5059 0 0 0 0 0
x10MCx1643 0 4389891292.77416 0 9598244246.81877 0 0 0 0 820522184.86448 0 0 176337440.204817 0 0 0 0 0 3578804.13699813 0 0 0 0 0 0 0 0 0 1590832663.20077 0 0 0 0 0
x13MCx1398 0 33219935644.3909 0 17488343345.7533 0 0 0 0 259624792.073256 0 0 412645085.145672 0 0 0 0 0 429129198.928101 0 0 0 0 0 0 0 0 0 7714131457.708791 0 0 0 0 0
x11MCx1923 0 78592343936.5778 0 13357318146.3533 0 0 0 0 0 0 0 1332825409.34888 0 0 0 0 0 1025483895.10195 0 0 0 0 0 0 0 0 0 16201582752.618 0 0 0 0 0
x30MCx3068 0 36135429579.9504 0 16260482406.8024 0 0 0 0 21472712.164674 0 0 620214347.827123 0 0 0 0 0 514043715.457346 0 0 0 0 0 0 0 0 0 9351583043.79798 0 0 0 0 0
x30MCx2690 0 16621708310.9049 0 109256209037.353 0 0 0 0 818022860.390268 0 0 275349336.143562 0 0 0 158117105.985551 0 1597872043.6153 0 0 182517893.946284 0 0 0 0 0 0 56717733775.6607 0 0 0 0 0
x20MCx1584 0 23204092274.8407 0 43534310573.642 0 0 0 0 22882543.733748 0 0 824530710.9369019 0 0 0 0 0 172432438.562367 17677036.1545068 0 25485297.523368698 0 0 0 0 0 0 16022118536.6063 0 0 0 0 0
x30MCx1270 0 8002284160.111741 0 31192304805.1604 0 0 0 0 801106846.423525 0 0 7049132.93861231 0 0 0 4337927.96222296 0 40559626.4467846 0 0 0 0 0 0 0 0 0 3564692302.9567204 0 0 0 0 0
x10MCx1928 0 67021277482.1351 0 139184615326.04 0 0 0 0 0 0 0 2529765729.38972 0 0 0 493329802.503273 0 1607849560.76358 0 0 0 0 0 0 0 0 0 64450518421.1679 0 0 0 0 0
x20MCx2820 0 17583902374.4508 0 19176247546.6408 0 0 0 0 0 0 0 2277195663.39617 0 0 0 0 0 693309452.142666 0 0 0 0 0 0 0 0 0 2711205428.36957 0 0 0 0 0
x20MCx2283 0 29792947927.3487 0 29916578667.7623 0 0 0 0 0 0 0 406137827.06062 0 0 0 0 0 214401731.40156105 0 0 0 0 0 0 0 0 0 20860410036.4269 0 0 0 0 0
x10MCx2341 0 15353543007.3353 0 12241407222.8995 0 0 0 0 0 0 0 1976792385.22131 0 0 0 0 0 71792657.3961219 0 0 0 0 0 0 0 0 0 5937860076.14783 0 0 0 0 0
x20MCx2038 0 19415569454.3477 0 35014200040.4813 0 0 0 0 9216135324.99607 0 0 729964073.245494 0 0 0 5422404.347388901 0 34378043.562445596 4446371.5648589 0 0 0 0 0 0 0 0 17008455716.4548 0 0 0 0 0
x11MCx2271 12796859.9369 87346811114.7258 0 56565374360.0652 0 0 0 0 0 0 0 4632788641.05451 0 0 0 0 0 2293132231.91315 17243226.525145 0 0 0 0 0 0 0 0 40519413374.7793 0 0 0 0 0
x20MCx2831 0 10796768246.3941 0 12559158442.6852 0 0 0 0 325344.32274156803 0 0 93265372.5192495 0 0 0 976032.968224704 0 90228825.5069949 1626721.61370784 0 4337924.30322091 0 0 0 0 0 0 4453313089.68658 0 0 0 0 0
x12MCx2496 0 58438288262.8771 0 28465430544.557003 0 0 0 0 0 0 0 1695909794.48256 0 0 0 0 0 95542686.3370722 0 0 14965823.739518698 0 0 0 0 0 0 12065056686.0068 0 0 0 0 0
x12MCx2763 0 14117320966.3907 0 53213350918.0613 0 0 0 0 14206682.0811607 0 0 314932860.791533 0 0 0 9109628.20471375 0 54223977.4090104 0 0 0 0 0 0 0 0 0 2484108853.0615897 0 0 0 0 0
x10MCx2730 0 16755761525.0055 0 59065021851.833 0 0 0 0 347467460.121792 0 0 2716839828.64268 0 0 0 0 0 409391280.262099 0 0 2060512.40396818 0 0 0 0 0 0 19794366632.731003 0 0 0 0 0
x20MCx1281 0 13559061758.33 0 4318732735.08315 0 0 0 0 0 0 0 23424811.5606047 0 0 0 0 0 123739398.104861 8892752.53689622 0 0 0 0 0 0 0 0 3272966726.38449 0 0 0 0 0
x20MCx2899 0 73233057949.3683 0 27959617032.0804 0 0 0 0 1431187614.3155 0 0 2502328030.06106 0 0 0 10736347.186272198 0 186530476.367558 0 0 0 0 0 0 0 0 0 8112665898.620871 0 0 0 0 0
x30MCx1926 0 59784108889.4834 0 96445593669.6151 0 0 0 0 5343664958.043079 0 0 2663265089.89775 0 0 0 58561900.3397991 0 771824156.885834 0 0 0 0 0 0 0 0 0 25263170014.735 0 0 0 0 0
x20MCx1382 0 5208346786.809771 0 2809683266.41127 0 0 0 0 0 0 0 4337939.27190253 0 0 0 0 0 405597321.922886 0 0 0 0 0 0 0 0 0 1852408517.58418 0 0 0 0 0
x30MCx2618 0 76289488352.996 0 10600684605.9611 0 0 0 0 12363073.2291846 0 0 1093698188.7397 0 0 0 0 0 462205421.954251 0 0 0 0 0 0 0 0 0 8741560357.11975 0 0 0 0 0
x20MCx3055 0 5986012843.84188 0 31326768014.9925 0 0 0 0 0 0 0 131222268.258215 0 0 0 3253444.66755904 0 191736339.07481295 0 0 0 0 0 0 0 0 0 13402673756.1651 0 0 0 0 0
x20MCx2685 0 5100308501.0034895 0 145693896536.905 0 0 0 0 361023325.533502 0 0 12713465147.377 0 0 0 27003547.0284897 0 1023965827.48193 0 0 5097055.0616024705 0 0 0 0 0 0 22103541946.6092 0 0 0 0 0
x11MCx2419 0 12788294072.2544 0 19268711475.2753 0 0 0 0 0 0 0 957378754.164753 0 0 0 0 0 308209154.88629705 3253439.35488702 0 0 0 0 0 0 0 0 15194863163.0643 0 0 0 0 0
x14MCx2903 0 5992617780.86972 0 62670019831.0973 0 0 0 0 0 0 0 403209542.677506 0 0 0 0 0 1183492667.89662 0 0 0 0 0 0 0 0 0 3195636254.45887 0 0 0 0 0
x20MCx3343 0 2494539283.90938 0 2960218428.55362 0 0 0 0 0 0 0 19086988.695246104 0 0 0 976039.1946432672 0 130572354.483388 0 0 216897.598809615 0 0 0 0 0 0 5727723340.56491 0 0 0 0 0
x10MCx1529 0 8212228241.4965 0 77461727661.8674 0 0 0 0 0 0 0 545168324.463557 0 0 0 104218571.674852 0 317427429.02423596 0 0 22665641.4984849 0 0 0 0 0 0 18734291402.975 0 0 0 0 0
x20MCx2245 0 21526703127.276 0 52343492284.1089 0 0 0 0 0 0 0 336622467.26448 0 0 0 0 0 468712082.318648 0 0 78190979.0263177 0 0 0 0 0 0 24609336385.0057 0 0 0 0 0
x10MCx1906 186530479.49333 70617186097.5788 0 104528969509.232 0 0 0 0 0 0 0 2885800034.48692 0 0 0 13664442.102418302 0 4917680885.525889 0 0 58453446.771456204 0 0 0 0 0 0 25635252519.8091 0 0 0 0 0
x20MCx1777 0 32915264993.5752 0 42035198339.3233 0 0 0 0 13664446.1806798 0 0 1480857242.83478 0 0 0 0 0 395401355.355226 0 0 0 0 0 0 0 0 0 15113636611.7307 0 0 0 0 0
x20MCx1925 0 16655227246.7597 0 83293054122.1062 0 0 0 0 4323171150.58687 0 0 343129478.237429 0 0 0 137728962.503646 0 63333633.151282705 0 0 0 0 0 0 0 0 0 19234988317.6548 0 0 0 0 0
x10MCx3223 0 43524088403.1265 0 29202878698.133 0 0 0 0 19195296.8269814 0 0 37862885663.2278 0 0 0 160611494.919545 0 542131575.356384 0 0 0 0 0 0 0 0 0 15003998342.4098 0 0 0 0 0
x10MCx2754 0 54348797552.7077 0 123019448004.852 0 0 0 0 0 0 0 1246066921.70745 0 0 0 0 0 1490508596.34005 0 0 0 0 0 0 0 0 0 40895178924.3926 0 0 0 0 0
x20MCx2878 0 6297575633.13134 0 108633559239.532 0 0 0 0 0 0 0 441058035.129071 0 0 0 50970562.2106377 0 2478036907.47462 0 0 66044834.86442199 0 0 0 0 0 0 11428359183.6579 0 0 0 0 0
x10MCx2647 0 20038479928.7202 0 47780997609.6057 0 0 0 0 189350214.88591695 0 0 1030472933.47422 0 0 0 51621249.8772604 0 582582677.186225 0 0 2494304.09070796 0 0 0 0 0 0 4046628819.15986 0 0 0 0 0
x30MCx1972 0 10617712158.4073 0 25669755537.0167 0 0 0 0 1518272.3246553002 0 0 540504947.577287 0 0 0 25268389.4031918 0 169721156.291825 0 0 976032.208706979 0 0 0 0 0 0 6934275050.7703295 0 0 0 0 0
x30MCx2836 0 20337273614.5754 0 16067346274.8075 0 0 0 0 1576618588.00564 0 0 615226114.304305 0 0 0 0 0 65502656.978635706 0 0 0 0 0 0 0 0 0 6338032751.32849 0 0 0 0 0
x10MCx3159 0 9434450761.76916 0 23199563311.7989 0 0 0 0 0 0 0 1209305827.28304 0 0 0 0 0 1187182395.41453 0 0 8025166.46210607 0 0 0 0 0 0 9346499275.272291 0 0 0 0 0
x14MCx2641 0 68424613617.1255 0 71875862703.8137 0 0 0 0 2980910119.58895 0 0 2104867192.16727 0 0 0 142175325.309459 0 2589955086.98742 0 0 0 0 0 0 0 0 0 39790112687.0078 0 0 0 0 0
x30MCx1977 0 59811972376.9001 0 86693074127.1944 0 0 0 0 314173710.400179 0 0 3893172947.758379 0 0 0 0 0 3284563053.81091 0 0 26461299.7368463 0 0 0 0 0 0 43073356678.1992 0 0 0 0 0
x13MCx3242 0 71337306321.8109 0 32354374064.0027 0 0 0 0 259732941.88940895 0 0 717058126.001158 0 0 0 18327710.722050197 0 341068936.21803397 0 0 0 0 0 0 0 0 0 24188999369.3558 0 0 0 0 0
x11MCx1159 0 22322170972.5705 0 59072368298.3581 0 0 0 0 2671941080.49822 0 0 1388134013.73396 0 0 0 0 0 66587053.4713008 0 0 0 0 0 0 0 0 0 10280325299.368 0 0 0 0 0
x20MCx2650 0 2816937848.67353 0 7129048829.961559 0 0 0 0 49994546.6116841 0 0 1807828833.00819 0 0 0 0 0 121028013.055617 976032.3633517508 0 0 0 0 0 0 0 0 2657519229.32607 0 0 0 0 0
x14MCx1485 0 24204936090.3305 0 63875311758.0412 0 0 0 0 1415788240.98885 0 0 990563752.829732 0 0 0 2711199.23590358 0 192169801.840846 0 0 52271921.268221006 0 0 0 0 0 0 12544935760.4647 0 0 0 0 0
x11MCx1448 6723772.63986356 39754305733.1933 0 2776050516.69722 0 0 0 0 3978521339.77475 0 0 990129745.192812 0 0 0 0 0 361673899.257177 0 0 867583.566434008 0 0 0 0 0 0 10506111645.6784 0 0 0 0 0
x20MCx1634 0 60854515797.7358 0 44425510010.8901 0 0 0 0 0 0 0 1396268116.50541 0 0 0 0 0 483461224.34028304 0 0 0 0 0 0 0 0 0 11044128345.5284 0 0 0 0 0
x10MCx2550 0 47123705220.7649 0 57104285793.6444 0 0 0 0 0 0 0 407222349.54703 0 0 0 0 0 25702182.9141535 0 0 0 0 0 0 0 0 0 21962461076.1295 0 0 0 0 0
x20MCx3284 0 64619037248.6715 0 6631809130.49152 0 0 0 0 19909525625.1703 0 0 1765966442.3228 0 0 0 0 0 240320660.537173 0 0 0 0 0 0 0 0 0 6132406313.80664 0 0 0 0 0
x30MCx1730 0 24364258000.2422 0 63014916198.3893 0 0 0 0 1651554929.31942 0 0 337164900.863751 0 0 0 0 0 983406664.854454 0 0 0 0 0 0 0 0 0 16643517959.3309 0 0 0 0 0
x10MCx2583 0 52694256027.5971 0 38454810377.0322 0 0 0 0 0 0 0 1874090724.34092 0 0 0 0 0 172215500.85373402 0 0 0 0 0 0 0 0 0 5530742020.17605 0 0 0 0 0
x10MCx2681 0 74843545874.1372 0 35694033572.2015 0 0 0 0 4611425997.10499 0 0 5703388942.517961 0 0 0 0 0 1549396623.40998 0 0 0 0 0 0 0 0 0 40315979025.6284 0 0 0 0 0
x30MCx1856 0 21079795367.3566 0 93423824201.1851 0 0 0 0 2375553267.73202 0 0 0 0 0 0 110508503.986255 0 1279035619.2481802 0 0 0 0 0 0 0 0 0 22856824166.4918 0 0 0 0 0
x20MCx1278 0 19247252580.9883 0 49720614156.1313 0 0 0 0 2086432154.82189 0 0 899685074.9208571 0 0 0 0 0 65611074.051002696 0 0 0 0 0 0 0 0 0 11166245667.0867 0 0 0 0 0
x30MCx1935 0 7673562436.42278 0 21878296248.1123 0 0 0 0 0 0 0 10519454.4268211 0 0 0 0 0 14748925.794305898 0 0 0 0 0 0 0 0 0 3562407819.2437897 0 0 0 0 0
x30MCx1117 0 13548095467.0631 0 7093047812.108391 0 0 0 0 2385858.14335884 0 0 4318511687.5769205 0 0 0 1084480.97425402 0 63767481.2861361 0 0 0 0 0 0 0 0 0 3692115476.8478 0 0 0 0 0
x20MCx2083 0 8568507506.7786 0 11313661671.05 0 0 0 0 0 0 0 97928898.6029752 0 0 0 0 0 209847639.863518 0 0 0 0 0 0 0 0 0 696130232.70487 0 0 0 0 0
x10MCx1414 0 4546903976.53278 0 54418611729.9184 0 0 0 0 0 0 0 292376108.96874 0 0 0 182084379.435651 0 341069311.09298503 0 0 37956839.07235129 0 0 0 0 0 0 6593211394.97906 0 0 0 0 0
x20MCx2322 0 20103362127.9172 0 18116374805.5579 0 0 0 0 436395425.454293 0 0 399089255.882654 0 0 0 19086877.455257397 0 325669846.580329 0 0 18436188.451100897 0 0 0 0 0 0 8719883344.701271 0 0 0 0 0
x10MCx2476 0 52449795939.1612 0 77036912049.7699 0 0 0 0 655676673.2449111 0 0 1278818943.2524 0 0 0 0 0 1490292564.29566 0 0 5097056.50719663 0 0 0 0 0 0 20759877361.7687 0 0 0 0 0
x11MCx1907 0 86592359953.2226 0 28459247479.8703 0 0 0 0 0 0 0 421862689.9955241 0 0 0 0 0 2928095.79174271 0 0 0 0 0 0 0 0 0 22381821992.1198 0 0 0 0 0
x20MCx1654 0 58542171543.0048 0 94859339456.0663 0 0 0 0 1705452929.84912 0 0 427935728.16893303 0 0 0 12796861.6127557 0 605898862.9700531 0 0 0 0 0 0 0 0 0 42223027995.327995 0 0 0 0 0
x20MCx1386 0 10428898345.5673 0 15041949340.476002 0 0 0 0 83938723.2305837 0 0 564688542.4569111 0 0 0 0 0 417090865.044994 19629081.272268303 0 0 0 0 0 0 0 0 12837744495.952 0 0 0 0 0
x30MCx3180 16158748.1039011 43146026396.8929 0 90526512380.7988 0 0 0 0 0 0 0 2956183319.2230897 0 0 0 13013756.8622022 0 834290262.8410139 0 0 81769772.2841706 0 0 0 0 0 0 21297013104.9939 0 0 0 0 0
x20MCx2039 0 10209076595.9266 0 39305129255.8953 0 0 0 0 0 0 0 84372533.8506332 0 0 0 6506879.21727248 0 72877047.2334518 0 0 0 0 0 0 0 0 0 6036323401.87673 0 0 0 0 0
x10MCx2560 0 3138717655.92876 0 2588449761.99667 0 0 0 0 0 0 0 202039630.744084 0 0 0 0 0 650365896.7108281 976036.8634979908 0 0 0 0 0 0 0 0 5674352978.75616 0 0 0 0 0
x10MCx2540 0 13075250778.811 0 61103402444.7766 0 0 0 0 0 0 0 9921582754.82579 0 0 0 20171329.176796697 0 9760320.56941775 0 0 0 0 0 0 0 0 0 7384983886.84045 0 0 0 0 0
x13MCx2620 0 104597204563.741 0 89180782639.2887 0 0 0 0 0 0 0 3217868322.19999 0 0 0 0 0 78733230.0457398 0 0 0 0 0 0 0 0 0 21107229426.725 0 0 0 0 0
x10MCx1676 0 30443217885.7523 0 9977439670.29067 0 0 0 0 9180454777.16915 0 0 2793513928.68652 0 0 0 0 0 532371593.459456 0 0 0 0 0 0 0 0 0 2186638508.64189 0 0 0 0 0
x20MCx2230 0 59917962175.2077 0 66840198983.7077 0 0 0 0 4781906781.04341 0 0 1184143877.67526 0 0 0 0 0 829193524.013651 0 0 0 0 0 0 0 0 0 22002150214.3523 0 0 0 0 0
x30MCx1824 0 8212223459.724959 0 76730526261.2028 0 0 0 0 775728417.397328 0 0 462530644.512736 0 0 0 16917885.238918398 0 290315248.619131 0 0 0 0 0 0 0 0 0 12436489266.3041 0 0 0 0 0
x30MCx2168 0 31426052535.0201 0 64012389893.2585 0 0 0 0 2385855.32393693 0 0 813251321.554683 0 0 0 0 0 74503754.88839409 0 0 0 0 0 0 0 0 0 6659464448.95432 0 0 0 0 0
x20MCx2288 0 22006264627.7119 0 52607574115.8088 0 0 0 0 0 0 0 301268495.642538 0 0 0 0 0 246285368.468036 0 0 17134781.2496476 0 0 0 0 0 0 8982963294.119041 0 0 0 0 0
x30MCx1917 0 13067881594.1387 0 71807683473.4013 0 0 0 0 502114472.16045 0 0 83938790.8104078 0 0 0 11495493.3151204 0 1008024626.07589 0 0 16809447.772110097 0 0 0 0 0 0 18380100882.326 0 0 0 0 0
x10MCx1755 0 24171428195.6372 0 61719155684.3379 0 0 0 0 201713244.246518 0 0 1434658337.70816 0 0 0 0 0 167877474.243876 8350494.51988272 0 4554815.1926633 0 0 0 0 0 0 21409908813.1139 0 0 0 0 0
x12MCx1836 0 6817694468.6274605 0 48202225583.84901 0 0 0 0 19466748484.1096 0 0 4890681249.82809 0 0 0 855329689.722024 0 4749265005.95874 12363076.5345899 0 0 0 0 0 0 0 0 8052050057.37046 0 0 0 0 0
x10MCx3407 0 48505627805.8704 0 70042091414.5376 0 0 0 0 3605677795.54136 0 0 873765218.9207389 0 0 0 165057796.10244098 0 223836590.772298 0 0 0 0 0 0 0 0 0 25412068378.2552 0 0 0 0 0
x11MCx1113 9001189.89340529 5892309041.90831 0 46503508879.5329 0 0 0 0 0 0 0 9662072438.10904 0 0 0 0 0 2023207212.6671 0 0 0 0 0 0 0 0 0 15952819692.8893 0 0 0 0 0
x30MCx3379 0 10315147242.2521 0 64132505194.3063 0 0 0 0 0 0 0 935581555.773041 0 0 0 38824411.3790134 0 146513351.321361 0 0 206485137.613524 0 0 0 0 0 0 12331739224.3547 0 0 0 0 0
x20MCx1726 0 42783586909.2621 0 36477663510.9714 0 0 0 0 6832221.33716809 0 0 491269248.52970594 0 0 0 8133596.82996201 0 398654692.625871 0 0 5639293.802107 0 0 0 0 0 0 17838170775.6418 0 0 0 0 0
x30MCx3152 0 18498848748.9235 0 63584492176.7611 0 0 0 0 268842676.36261 0 0 1285759891.47039 0 0 0 0 0 244224972.63759503 0 0 0 0 0 0 0 0 0 6277406001.84482 0 0 0 0 0
x30MCx1570 0 6688098877.87684 0 57977947197.1612 0 0 0 0 0 0 0 1388785559.34055 0 0 0 70057431.7768228 0 216136937.354811 0 0 25702184.7230758 0 0 0 0 0 0 7975377074.76675 0 0 0 0 0
x10MCx2021 0 33830170263.5289 0 7830712504.0668 0 0 0 0 12254636.1565991 0 0 789502223.186205 0 0 0 0 0 628565231.5367099 0 0 0 0 0 0 0 0 0 6908795141.524779 0 0 0 0 0
x11MCx2740 0 49535694767.8451 0 38789797119.0199 0 0 0 0 3725840259.396079 0 0 1279795112.96813 0 0 0 0 0 295520861.184489 2711200.56132559 0 9218081.908507 0 0 0 0 0 0 22170246126.1165 0 0 0 0 0
x20MCx1537 0 59765067477.7916 0 12151603557.4449 0 0 0 0 0 0 0 2325451450.97984 0 0 0 0 0 697104039.868415 9218083.91238569 0 0 0 0 0 0 0 0 15729521492.0029 0 0 0 0 0
x10MCx1604 0 25750320541.1618 0 15319360689.8659 0 0 0 0 0 0 0 1361564303.13795 0 0 0 0 0 367204837.150545 0 0 0 0 0 0 0 0 0 10914420915.6837 0 0 0 0 0
x11MCx1111 0 77601378300.2635 0 32848574734.88 0 0 0 0 0 0 0 7792965040.50466 0 0 0 0 0 1601126314.83893 0 0 0 0 0 0 0 0 0 27079032532.512997 0 0 0 0 0
x30MCx1336 0 62155788299.9416 0 43773740886.2629 0 0 0 0 461229418.412726 0 0 3189781538.62533 0 0 0 0 0 2533020344.6663604 0 0 14423586.327038 0 0 0 0 0 0 13764873068.7641 0 0 0 0 0
x20MCx3332 0 9255923953.19292 0 52079632945.5527 0 0 0 0 0 0 0 872572193.316738 0 0 0 0 0 785054698.908758 3036542.55690637 0 2602750.7630626 0 0 0 0 0 0 17953557867.7089 0 0 0 0 0
x14MCx2494 0 53379718650.5416 0 102146928146.253 0 0 0 0 1265804731.8532 0 0 950004236.72327 0 0 0 25919065.3626554 0 1339440904.99647 0 0 0 0 0 0 0 0 0 41829684264.2701 0 0 0 0 0
x10MCx2520 0 28867900243.5763 0 39788946252.7534 0 0 0 0 0 0 0 968115922.305434 0 0 0 0 0 677583542.350661 0 0 0 0 0 0 0 0 0 11178935520.0142 0 0 0 0 0
x30MCx3263 0 45531227801.3488 0 44612565082.0883 0 0 0 0 4059966499.9359198 0 0 1641902203.94342 0 0 0 0 0 125257400.631087 0 0 0 0 0 0 0 0 0 27972742984.0524 0 0 0 0 0
x10MCx2824 0 4087881979.49634 0 1075490146.72534 0 0 0 0 0 0 0 281750872.35983104 0 0 0 0 0 18002557.664254002 436074002.216659 0 0 0 0 0 0 0 0 1143053962.53758 0 0 0 0 0
x20MCx2400 0 50085942173.4676 0 30825580253.9239 0 0 0 0 423706272.633206 0 0 2688750861.88766 0 0 0 0 0 302027634.830683 146730122.05598402 0 0 0 0 0 0 0 0 12736565007.201 0 0 0 0 0
x14MCx3378 0 81676070403.868 0 67448238967.5331 0 0 0 0 0 0 0 2293674567.4643197 0 0 0 20279770.4073677 0 521743184.116825 0 0 20713562.2877392 0 0 0 0 0 0 30070561595.3226 0 0 0 0 0
x30MCx3184 0 34094545069.7576 0 44477360287.2883 0 0 0 0 1198676170.87285 0 0 1056500792.24132 0 0 0 0 0 2098144203.19162 0 0 0 0 0 0 0 0 0 15106269539.6483 0 0 0 0 0
x30MCx1677 0 5227308015.38668 0 34044143472.0898 0 0 0 0 22231865.3794375 0 0 649604261.574785 0 0 0 0 0 46632693.2349178 0 0 3470339.9616683 0 0 0 0 0 0 7808807154.37269 0 0 0 0 0
x20MCx1408 0 14760324736.7149 0 10139786213.2773 0 0 0 0 529877276.09999 0 0 1651555676.98051 0 0 0 0 0 46524222.5638346 45114397.63765779 0 433792.28497747896 0 0 0 0 0 0 7183925583.44078 0 0 0 0 0
x12MCx1698 0 53574597950.4976 0 81899146883.1326 0 0 0 0 0 0 0 1004987326.63834 0 0 0 0 0 1971692520.29909 0 0 0 0 0 0 0 0 0 34753995209.4324 0 0 0 0 0
x20MCx2553 0 40819385283.1491 0 46040721651.8738 0 0 0 0 0 0 0 4638862276.662621 0 0 0 0 0 706647027.3461981 0 0 0 0 0 0 0 0 0 27104728588.9683 0 0 0 0 0
x20MCx3281 0 29252229916.313202 0 76518545535.0341 0 0 0 0 0 0 0 1035461809.70567 0 0 0 0 0 263311821.739145 0 0 16050308.738629902 0 0 0 0 0 0 7795352989.46932 0 0 0 0 0
x20MCx2702 0 40823842433.5275 0 27813118130.5627 0 0 0 0 83613413.4430188 0 0 1409824.09177593 0 0 0 0 0 120594183.850372 2168960.14119374 0 31341474.040249605 0 0 0 0 0 0 10896638853.3433 0 0 0 0 0
x13MCx3307 0 24453509149.3603 0 8043372389.371209 0 0 0 0 0 0 0 3067126765.13047 0 0 0 0 0 57802792.08735379 0 0 12579969.7600995 0 0 0 0 0 0 2203446772.29053 0 0 0 0 0
x20MCx2286 0 19390492699.9293 0 66355827669.5768 0 0 0 0 411234610.2803799 0 0 1174165908.62491 0 0 0 21472693.258311 0 811949769.823102 0 0 0 0 0 0 0 0 0 14293873041.5072 0 0 0 0 0
x12MCx1672 0 31331833036.8426 0 48559564070.7379 0 0 0 0 34161134.0745262 0 0 6281310747.9255705 0 0 0 0 0 463832287.10078895 3795681.56383624 0 29823212.287284803 0 0 0 0 0 0 23418379216.4675 0 0 0 0 0
x20MCx2628 0 24222403342.073997 0 70588587184.2997 0 0 0 0 999673676.466781 0 0 666738312.3147941 0 0 0 0 0 1606006452.02827 0 0 3036544.03786829 0 0 0 0 0 0 11208426283.7786 0 0 0 0 0
x20MCx1665 0 6059642704.05692 0 19037294351.7479 0 0 0 0 1423814322.0982802 0 0 298774351.236252 0 0 0 0 0 56935221.197470896 0 0 165925501.775487 0 0 0 0 0 0 2124280214.88773 0 0 0 0 0
x11MCx1867 0 30821073205.7263 0 3911833285.61037 0 0 0 0 0 0 0 4179591772.5436897 0 0 0 0 0 494089779.85752696 17568600.6007286 0 0 0 0 0 0 0 0 1837979277.6614 0 0 0 0 0
x10MCx2856 0 52825259518.0959 0 9841117825.36227 0 0 0 0 0 0 0 2215485107.21611 0 0 0 0 0 776596448.811717 0 0 0 0 0 0 0 0 0 14627255386.514 0 0 0 0 0
x30MCx1611 0 5692976262.27773 0 31414232343.4661 0 0 0 0 84806313.68894541 0 0 247261374.94986603 0 0 0 0 0 506343578.78988 0 0 216895.94293847895 0 0 0 0 0 0 6777781320.88454 0 0 0 0 0
x20MCx1684 0 4837004814.38372 0 6548859013.635921 0 0 0 0 0 0 0 207461329.310705 0 0 0 0 0 41969437.7643715 0 0 0 0 0 0 0 0 0 3703938442.90528 0 0 0 0 0
x20MCx2234 959005633.55042 25852592555.1492 0 56758644853.8449 0 0 0 0 37868305229.6359 0 0 3229255993.46725 0 0 0 0 0 2922348163.21194 157574938.996807 0 0 0 0 0 0 0 0 17601109841.1436 0 0 0 0 0
x20MCx3014 0 37729598865.2078 0 49321496346.1385 0 0 0 0 0 0 0 468929119.99873096 0 0 0 0 0 188048819.166929 0 0 0 0 0 0 0 0 0 9048683606.4880085 0 0 0 0 0
x10MCx2490 0 44699433421.4475 0 96970161840.4406 0 0 0 0 17677019.044616897 0 0 4914102846.43391 0 0 0 4229470.8143562 0 348009534.442796 0 0 218522658.741737 0 0 0 0 0 0 44727304549.6344 0 0 0 0 0
x20MCx1763 0 23946548884.9032 0 13153353205.2445 0 0 0 0 1084481.70086197 0 0 244116830.864029 0 0 0 0 0 122871776.70766102 2491271363.22011 0 0 0 0 0 0 0 0 4176555926.35961 0 0 0 0 0
x11MCx3265 0 46992043512.9037 0 53857453600.3412 0 0 0 0 603079415.793761 0 0 2416330239.75918 0 0 0 9326529.35771685 0 574123795.578523 0 0 4880160.71043324 0 0 0 0 0 0 19443861646.5555 0 0 0 0 0
x20MCx1593 0 75755251944.6049 0 31092035864.114 0 0 0 0 0 0 0 798610924.671559 0 0 0 0 0 72877042.5555795 0 0 0 0 0 0 0 0 0 14608268249.0539 0 0 0 0 0
x20MCx1438 0 14441397033.0198 0 18611013694.6216 0 0 0 0 0 0 0 48801693.13672539 0 0 0 0 0 106496139.245032 0 0 0 0 0 0 0 0 0 7753829901.976871 0 0 0 0 0
x10MCx2663 0 56394250635.6008 0 7699806533.55625 0 0 0 0 3172103395.86649 0 0 1154862532.05409 0 0 0 0 0 66912403.2563973 100205932.915577 0 0 0 0 0 0 0 0 18168615323.7504 0 0 0 0 0
x20MCx2196 0 18969190160.2393 0 72928925824.4144 0 0 0 0 2052270843.50896 0 0 399414157.505997 0 0 0 18110823.867364 0 148031584.305101 0 0 0 0 0 0 0 0 0 19097917992.1589 0 0 0 0 0
x20MCx1708 0 12749909002.5025 0 82364106332.7347 0 0 0 0 0 0 0 687560481.052217 0 0 0 92072373.5667717 0 224812756.65950295 0 0 0 0 0 0 0 0 0 37327484999.4842 0 0 0 0 0
x20MCx2844 0 36044647522.3901 0 10984048042.1032 0 0 0 0 0 0 0 1079274575.59941 0 0 0 0 0 1980477522.06557 0 0 0 0 0 0 0 0 0 17068415082.8417 0 0 0 0 0
