SampleID Chloroflexi__class_ Gloeobacteria Deltaproteobacteria Acidobacteria Fusobacteriia Betaproteobacteria Chlorobia Synergistia Thermodesulfobacteria__class_ Ktedonobacteria Methanomicrobia Gemmatimonadetes__class_ Thermoplasmata Deferribacteres__class_ Thermococci Gammaproteobacteria Archaeoglobi Bacteroidia Thermotogae__class_ Thermoprotei Verrucomicrobiae Mollicutes Spartobacteria Bacilli Spirochaetia Thermomicrobia__class_ Dictyoglomia Negativicutes Clostridia Elusimicrobia__class_ Alphaproteobacteria Aquificae__class_ Methanobacteria Erysipelotrichi Chlamydiia unclassified Cytophagia Sphingobacteriia Zetaproteobacteria Deinococci Nitrospira__class_ Dehalococcoidetes Epsilonproteobacteria Anaerolineae Opitutae Halobacteria Chrysiogenetes__class_ Methanopyri Fibrobacteria Actinobacteria__class_ Solibacteres Flavobacteriia Planctomycetia Methanococci
x13MCx2575 0 0 44680559.363237 0 0 433791.838478029 0 1952063.27315113 0 0 0 0 0 0 0 325343.878858522 0 2240209501.8601604 0 0 0 0 0 19845976.6103698 0 0 0 2839059134.8790803 810865394.075055 0 0 0 31124564.4107986 14315130.6697749 0 7141298140.94455 0 0 0 0 0 0 0 0 0 0 0 0 0 47500206.313344106 0 113111221.883146 0 0
x20MCx2491 0 0 127534818.725109 0 0 1613272077.68259 0 0 0 0 0 0 0 0 0 274373377.01915497 0 29035210167.133 0 0 5071786451.800321 0 0 824096162.833422 0 0 0 2026675758.78813 26464776261.1614 0 0 0 0 54115539.578086294 0 71297928305.9668 0 0 0 0 0 0 0 0 0 0 0 0 0 2407761943.3119698 0 0 0 0
x30MCx3423 0 0 817263978.145929 0 0 398654774.90239304 0 0 0 0 0 0 0 0 0 49126934.992052294 0 57520917100.9261 0 0 15259498386.0081 0 0 22448731.8837855 0 0 0 3978631046.47554 19545687904.0896 0 0 0 27654234.929300897 179915199.010628 0 74551371002.2106 0 0 0 0 0 0 0 0 0 0 0 0 0 242706579.49715897 0 2896320204.9287896 0 0
x20MCx2161 0 0 909553150.968754 0 0 37956790.6091647 0 0 0 0 0 0 0 0 0 14423580.431482598 0 48308800335.9887 0 0 0 0 0 122220865.76151 0 0 0 9000314189.245121 19553278010.3514 0 0 0 0 80034604.19875291 0 29107978238.4367 0 0 0 0 0 0 0 0 0 0 0 0 0 557747926.0083821 0 0 0 0
x10MCx1814 0 0 404402592.0266 0 0 242055936.015922 0 0 0 0 0 0 0 0 0 104977664.006905 0 28445151265.871 0 0 355817888.02340496 0 0 586052992.0385491 0 0 0 3432596096.22579 16158752001.0629 0 0 0 97060960.00638442 309619040.020366 0 85026051653.5927 0 0 0 0 0 0 0 0 0 0 0 0 0 1663809216.10944 0 0 0 0
x20MCx1393 0 0 71141900.76437421 0 0 1707514066.36444 0 0 0 0 0 0 0 0 0 0 0 17861605700.753002 0 0 3698728151.63071 0 0 37306118.6935133 0 0 0 3106385069.35173 24724847060.1648 0 0 0 23207876.1639879 96301841.278604 0 56917207844.1609 0 0 0 0 0 0 0 0 0 0 0 0 0 193254370.673955 0 0 0 0
x10MCx3404 0 0 956836581.859655 0 0 2839927413.4828 0 0 0 0 0 0 0 0 0 1860208306.54411 0 49478742996.0304 0 0 301160057.55687004 0 0 30040092.165377397 0 0 0 19694804973.955 6461005671.251579 0 0 0 0 67996887.32018629 0 73918038916.3503 0 0 0 0 0 0 0 0 0 0 0 0 0 386942414.606738 0 2123953808.87695 0 0
x30MCx2206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3795683.87156767 0 22880165481.5887 0 0 0 0 0 60080253.281385496 0 0 0 0 6762498833.69558 0 0 0 0 67996965.3563695 0 17625854522.2329 0 0 0 0 0 0 0 0 0 0 0 0 0 53248022.3125636 0 683006200.660949 0 0
x30MCx2544 0 0 499185933.840185 0 0 46090380.5957156 0 0 0 0 0 0 0 0 0 1626719.3151429 0 15128598078.7833 0 0 456565887.783441 0 0 72877025.318402 0 0 0 0 11759120137.3507 0 0 0 23966997.9097721 23858549.9554292 0 74457979596.8122 0 0 0 0 0 0 0 0 0 0 0 0 0 456132095.96607 0 94132824.3696026 0 0
x10MCx1154 0 0 0 0 0 2281094247.24642 0 0 0 0 0 0 0 0 0 162455033.86779198 0 52019446599.0866 0 0 4836344920.1389 0 0 32642833.9080143 0 0 0 808479490.977564 22973289058.3789 0 0 0 0 69623585.9433396 0 21524966643.6229 0 0 0 0 0 0 0 0 0 0 0 0 0 266781964.829619 0 0 0 0
x14MCx2979 0 0 138488114.481008 0 0 1361564821.69856 0 0 0 0 0 0 0 0 0 111267662.848484 0 25062553040.5559 0 0 466326462.23048896 0 0 123847632.52726 0 0 0 379676498.667196 24575187663.5178 0 0 0 0 21581154.8799691 0 39596864388.1356 0 0 0 0 0 0 0 0 0 0 0 0 0 1892743196.58343 0 1887429243.8742895 0 0
x30MCx2700 0 0 15941860.288648902 0 0 1196724001.94041 0 0 0 0 0 0 0 0 0 57260559.4041266 0 14841004344.4987 0 0 245200993.963504 0 0 5964641.60459652 0 0 0 388135496.415472 7210275667.69463 0 0 0 27003559.264446106 34920265.3941833 0 71099937751.1698 0 0 0 0 0 0 0 0 0 0 0 0 0 332176313.361439 0 0 0 0
x30MCx3066 0 0 110725352.148347 0 0 652422838.9074 0 0 0 0 0 0 0 0 0 6506876.71782647 0 95243974165.4037 0 0 18327702.7552112 0 0 348009456.45841897 0 0 0 808804776.02583 15274133959.4806 0 0 0 21798037.0047187 3253438.35891323 0 61277535458.6231 0 0 0 0 0 0 0 0 0 0 0 0 0 495932453.843674 0 62899808.2723225 0 0
x14MCx3320 0 0 180457557.869984 0 0 696128043.249657 0 0 0 0 0 0 0 0 0 345840836.566935 0 32327279702.8026 0 0 1843616.87727748 0 0 1070599165.44019 0 0 0 2485846238.87967 24466748026.4011 0 0 0 0 6723779.19948259 0 35236073342.9401 0 0 0 0 0 0 7916707.76713272 0 0 0 0 0 0 250731895.309738 0 1182517554.6961 0 0
x10MCx1431 0 0 198243008.965873 0 0 569352186.5814179 0 0 0 0 0 0 0 0 0 797635301.391681 0 30534195094.3081 0 0 0 0 0 94783583.0613636 0 0 0 3021687614.2320104 4435849997.66471 0 0 0 0 25593736.387279 0 5163102523.99137 0 0 0 0 0 0 0 0 0 0 0 0 0 782452576.4161769 0 0 0 0
x30MCx2788 0 0 250623205.005574 0 0 1117230747.71416 0 0 0 0 0 0 0 0 0 10411002.8907551 0 52183416822.7617 0 0 0 0 0 29606289.4705849 0 0 0 2770302800.46188 25035967649.4902 0 0 0 0 1170370241.63572 0 61735837318.8699 0 0 0 0 0 0 0 0 0 0 0 0 0 4891002399.719339 0 2007154598.98017 0 0
x10MCx1395 0 0 66153296.0079229 0 0 85673940.7315723 0 0 0 0 0 0 0 0 0 565448008.828377 0 20986536694.3692 0 0 4681918188.94106 0 0 297798280.06189597 0 0 0 1298990458.33262 20308302738.2486 0 0 0 0 311679627.42093503 0 87230603700.2571 0 0 0 0 0 0 0 0 0 0 0 0 0 1228607689.30124 0 117774556.499351 0 0
x20MCx2581 0 0 1206375839.73734 0 0 1756532674.95736 0 0 0 0 0 0 0 0 0 0 0 95343057972.6395 0 0 0 0 0 17351684.1386169 0 0 0 5951302315.468 7774964318.436641 0 0 0 0 52488844.51931621 0 2890573681.44185 0 0 0 0 0 0 0 0 0 0 0 0 0 811950369.6614059 0 0 0 0
x10MCx1362 0 0 542240.449556333 0 0 129378571.264141 0 0 0 0 0 0 0 0 0 329248400.970606 0 7266781160.68425 0 0 0 0 0 45005957.3131757 0 0 0 54332493.0455446 16940350780.7692 0 0 0 0 93916045.86315691 0 18231859083.5225 0 0 0 0 0 0 108448.089911267 0 0 0 0 0 0 1469146274.02793 0 0 0 0
x10MCx3419 0 0 1154536915.31608 0 0 1251380937.98913 0 0 0 0 0 0 0 0 0 9308955451.52185 0 76688428234.1902 0 0 0 0 0 2193685207.87278 0 0 0 2829407112.58656 50087446561.8203 0 0 0 0 817589123.1042581 0 140256063891.512 0 0 0 0 0 0 0 0 0 0 0 0 0 1687016368.08726 0 0 0 0
x10MCx1307 0 0 0 0 0 756534283.854782 0 5205511.12744116 0 0 0 0 0 0 0 2217873084.7354 0 15083619180.6517 0 0 0 0 0 63442166.8656891 0 0 0 85131796.5633606 5597659632.37506 0 0 0 0 64851992.79603779 0 21197491999.8313 0 0 0 0 0 0 0 0 0 0 0 0 0 724650528.1992049 0 0 0 0
x30MCx3204 0 0 107038157.466653 0 0 57911221.97283941 0 0 0 0 0 0 0 0 0 162780419.815041 0 14778314849.1775 0 0 3025590228.1278 0 0 179264512.960868 0 0 0 205725820.379169 21453071197.4628 0 0 0 98253870.9876264 334128230.146663 0 77749828073.8422 0 0 0 0 0 0 0 0 0 0 0 0 0 475544397.660863 0 0 0 0
x10MCx1656 0 0 448649260.72445303 0 0 0 0 0 0 0 0 0 0 0 0 374687743.72806096 0 33963519017.4433 0 0 0 0 0 1166683284.23342 0 0 0 167877460.865713 13509255440.9438 0 0 0 0 75805132.52269591 0 42255234070.9773 0 0 0 0 0 0 0 0 0 0 0 0 0 1659687765.56128 0 0 0 0
x30MCx2009 0 0 216896050.557561 0 10953250.5531568 21364260.979919694 0 0 0 0 0 0 0 0 0 70382768.4059284 0 23444077208.7162 0 0 2257562542.2283697 0 0 45439722.5918089 0 0 0 3640166416.50754 14339648590.512 0 0 0 0 47717131.1226633 0 81327885357.1893 0 0 0 0 0 0 0 0 0 0 0 0 0 393124091.635579 0 0 0 0
x12MCx2703 0 0 0 0 0 607308565.9196769 0 0 0 0 0 0 0 0 0 52488811.7687721 0 43397619432.8709 0 0 0 0 0 507102652.54293 0 0 0 1803597992.82324 3971906469.07289 0 0 0 6398429.533796599 25593718.135186397 0 13735693041.7301 0 0 0 0 0 0 0 0 0 0 0 0 0 221559178.602482 0 0 0 0
x20MCx1704 0 0 896105699.8028971 0 0 1035786704.4436 0 0 0 0 0 0 0 0 0 125691214.579639 0 95855980986.6976 0 0 1875065660.12248 0 0 327729810.577799 0 0 0 13696004469.7819 10337370375.2768 0 0 0 0 9434974.69234564 0 26785242463.6595 0 0 0 0 0 0 0 0 0 0 0 0 0 300400918.365488 0 0 0 0
x30MCx3038 0 0 723348287.990515 0 0 753171493.2674849 0 0 0 0 0 0 0 0 0 880164123.737784 0 25855092254.8454 0 0 0 0 0 87083759.40875308 0 0 0 6993595861.459121 9609036740.239807 0 0 0 143585177.406213 57369002.1509718 0 53034117927.9498 0 0 0 0 0 0 0 0 0 0 0 0 0 3778328988.54416 0 0 0 0
x12MCx2035 0 0 291833912.242298 0 6181543.29164288 227090379.871933 0 0 0 0 0 0 0 0 0 7695804501.8395405 0 14959226317.6478 0 0 0 0 0 262986710.214631 0 0 0 190868705.145464 4387702807.65929 0 0 0 0 339225744.144893 0 14225140939.7333 0 0 0 0 0 0 0 0 0 0 0 0 0 5031884687.525229 0 62466121.683970205 0 0
x12MCx1502 0 0 287061823.52217203 0 0 930375286.738462 0 57043641.546151206 0 0 0 0 0 0 0 50753658.257792294 0 50048963233.5207 0 0 0 0 0 913023608.70161 0 0 0 1343345224.01554 13254296164.4249 0 0 0 0 37089211.803771295 0 115061796710.047 0 0 0 0 0 0 0 0 0 0 0 0 0 4406783981.42178 0 0 0 0
x10MCx2470 0 0 477604963.101023 0 0 1692981625.56087 0 0 0 0 0 0 0 0 0 31124574.116710603 0 47600535519.7812 0 0 0 0 0 253768304.64495695 0 0 0 345732203.08039504 21278038552.5059 0 0 0 0 10953247.3372396 0 55062841948.2511 0 0 0 0 0 0 0 0 0 0 0 0 0 328272076.136874 0 1115821404.48375 0 0
x20MCx1424 0 0 99989042.786009 0 0 2700029499.17925 0 0 0 0 0 0 0 0 0 39583514.768864706 0 46213916164.6281 0 0 3077211593.33298 0 0 56826744.49009621 0 0 0 9001182.81045417 35793691461.7065 0 0 0 0 310703478.939171 0 94428914560.8044 0 0 0 0 0 0 0 0 0 0 0 0 0 510356220.554185 0 0 0 0
x10MCx2852 0 0 138379584.47543898 0 501029529.997278 30799217.8613045 0 24292340.848352894 0 0 0 0 0 0 0 1833854838.15021 0 31306428924.4641 0 0 0 0 0 1344212342.9256 0 0 0 1546793113.92883 9772787033.70232 0 0 0 0 845243323.982421 0 36876640991.4014 0 0 0 0 0 0 6398429.062735801 0 0 0 0 0 0 1833746390.1999896 0 0 0 0
x20MCx1168 0 0 0 0 325346.277770625 8242105.703522501 0 0 0 0 0 0 0 0 0 7049169.35169687 0 4168553408.31576 0 0 0 0 0 5205540.44433 0 0 0 689191865.07744 3417762647.98041 0 0 0 0 428155701.546142 0 5531862760.93394 0 0 0 0 0 0 0 0 0 0 0 0 0 62900280.3689875 0 0 0 0
x10MCx2014 0 0 59104232.8752856 0 194881296.287868 976033.203445084 0 0 0 0 0 0 0 0 0 603405415.996494 0 15034164777.0658 0 0 0 0 0 1730181525.30699 0 0 0 2784948073.82997 640711573.99484 0 0 0 0 4121029.08121258 0 2694827674.71188 0 0 0 0 0 0 8892746.96472188 0 0 0 0 0 0 495282626.6815219 0 0 0 0
x10MCx1757 0 0 355275529.833241 0 0 183927746.824535 0 0 0 0 0 0 0 0 0 6083713880.52049 0 73914228087.687 0 0 17344516663.1103 0 0 60297067.94483571 0 0 0 6458943835.71677 1500052237.0736802 0 0 0 0 54223981.9647803 0 19025785447.9103 0 0 0 0 0 0 0 0 0 0 0 0 0 200194941.41396895 0 0 0 0
x10MCx2098 0 0 107688932.069337 0 0 556121695.520201 0 0 0 0 0 0 0 0 0 22557198.2582297 0 43993911072.2092 0 0 0 0 0 10627910.7178198 0 0 0 317752840.84910095 7812707306.35156 0 0 0 0 0 0 9341716624.82647 0 0 0 0 0 0 0 0 0 0 0 0 0 65177289.1980579 0 0 0 0
x13MCx2621 0 0 34269571.1272683 0 0 115822474.569375 0 0 0 0 0 0 0 0 0 10302560.9401598 0 23273593611.8308 0 0 1593643505.42787 0 0 22774082.078247897 0 0 0 2975488047.52804 21448522053.284 0 0 0 28413378.5928617 237609589.683053 0 71628609160.4658 0 0 0 0 0 0 0 0 0 0 0 0 0 707840160.593925 0 765751397.878612 0 0
x20MCx1127 0 0 438238414.074179 0 0 51946597.4614036 0 0 0 0 0 0 0 0 0 81444456.56265992 0 112762723983.305 0 0 0 0 0 7699808.80951911 0 0 0 6555248497.18581 8605675048.75733 0 0 0 0 318511809.486727 0 44789245604.9157 0 0 0 0 0 0 20930466.2005238 0 0 0 0 0 0 1027436460.01949 0 211365174.22187 0 0
x20MCx2816 0 0 716841500.922217 0 0 61923827.0842036 0 0 0 0 0 0 0 0 0 141416235.58284 0 20485725065.4623 0 0 0 0 0 125799718.770011 0 0 0 1310919828.01025 25943697691.546 0 0 0 9543426.94117323 48801615.0400904 0 80812871753.5876 0 0 0 0 0 0 0 0 0 0 0 0 0 470664465.053316 0 0 0 0
x10MCx1546 0 0 15291171.6744763 0 0 67129328.1312115 0 0 0 0 0 0 0 0 0 9263847282.10718 0 41071544877.513 0 0 0 0 0 35679400.573778 0 0 0 4446369.06846473 2115929436.4589105 0 0 0 0 8784290.11086935 0 1820517013.47116 0 0 0 0 0 0 0 0 0 0 0 0 0 124389885.890952 0 0 0 0
x13MCx1129 0 0 355058660.350969 0 0 177746226.119499 0 0 0 0 0 0 0 0 0 239778466.107512 0 51723067321.054 0 0 92072328.23395628 0 0 266890459.109266 0 0 0 3751323799.69468 13064510291.7412 0 0 0 136427548.784826 65611023.064244494 0 80363742936.2189 0 0 0 0 0 0 0 0 0 0 0 0 0 416548660.47894704 0 216787496.042024 0 0
x11MCx2914 0 0 24075487.4328636 0 0 860210659.08772 0 0 0 0 0 0 0 0 0 262878295.21288905 0 11520229184.7668 0 0 0 0 0 332502002.113332 0 0 0 1824314637.81816 14718907120.9484 0 0 0 0 22340317.167432 0 11673249512.5496 0 0 0 0 0 0 0 0 0 0 0 0 0 1108231558.90285 0 0 0 0
x20MCx2718 0 0 0 0 0 141524659.278316 0 124281424.92946398 0 0 0 0 0 0 0 148573780.238538 0 39955068290.6305 0 0 8305599659.37862 0 0 1793730164.33973 0 0 0 6311240667.709479 17998791667.7734 0 0 0 109966286.979473 116581615.880605 0 64252412208.3849 0 0 0 0 0 0 0 0 0 0 0 0 0 1427718114.48201 0 660665305.9950191 0 0
x13MCx1231 0 0 670533943.501654 0 0 95976474.2032936 0 0 0 0 0 0 0 0 0 238477137.596658 0 52306636200.8277 0 0 0 0 0 44789021.294870295 0 0 0 3039255016.43763 26975896130.7325 0 0 0 0 116906936.939153 0 108486709383.711 0 0 0 0 0 0 0 0 0 0 0 0 0 70274299.7556319 0 0 0 0
x20MCx3323 0 0 49127045.484607704 0 213968346.006911 650689.344166989 0 0 0 0 0 0 0 0 0 1550592707.14993 0 20179937078.8749 0 0 0 0 0 11387063.5229223 0 0 0 1965732508.7284696 1185122192.17614 0 0 0 0 69515311.60184 0 2777575913.80082 0 0 0 0 0 0 0 0 0 0 0 0 0 51946699.3093313 0 0 0 0
x30MCx1885 0 0 406246040.85269505 0 0 525538791.770465 0 0 0 0 0 0 0 0 0 9760315.98418114 0 29551525601.216 0 0 0 0 0 3687230.48291288 0 0 0 370566663.532744 9867787907.96251 0 0 0 0 55850697.0205921 0 48767744158.8272 0 0 0 0 0 0 0 0 0 0 0 0 0 866824507.3506651 0 0 0 0
x20MCx1647 0 0 653290506.6901389 0 0 223077452.234664 0 0 0 0 0 0 0 0 0 35570930.643155 0 68727701264.8244 0 0 0 0 0 48584685.7565044 0 0 0 3020167217.93056 28747059701.5109 0 0 0 0 94458172.5310609 0 87810746419.1621 0 0 0 0 0 0 0 0 0 0 0 0 0 1388242326.71655 0 0 0 0
x20MCx2955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61923792.6797579 0 6849790881.3290205 0 0 181650355.058835 0 0 70057390.6674669 0 0 0 14007682454.4325 16547967777.9537 0 0 0 238802436.919137 72334798.1040255 0 76646255725.3503 0 0 0 0 0 0 0 0 0 0 0 0 0 1412643298.5053 0 0 0 0
x20MCx1756 0 0 530636136.076945 0 0 190109369.822784 0 0 0 0 0 0 0 0 0 0 0 10758368405.3221 0 0 65719496.926758304 0 0 58019687.880884 0 0 0 2389326660.54511 14526936917.2113 0 0 0 104760782.229783 92506156.5652225 0 62925008483.1796 0 0 0 0 0 0 0 0 0 0 0 0 0 82745835.2394663 0 0 0 0
x30MCx2080 0 0 118750510.912083 0 0 0 0 0 0 0 0 0 0 0 0 6506877.31025114 0 30274331165.4952 0 0 0 0 0 151393345.41851002 0 0 0 5964637.53439688 32968937507.6253 0 0 0 0 0 0 65399973157.6032 0 0 0 0 0 0 0 0 0 0 0 0 0 403751737.101083 0 0 0 0
x30MCx1163 0 0 414162870.130796 0 0 9543423.03522128 0 0 0 0 0 0 0 0 0 1301375.86843927 0 14623343737.674 0 0 0 0 0 6723775.32026954 0 0 0 281097187.58288103 3333908078.9633303 0 0 0 64309657.498707 56067610.331925 0 46844976448.274 0 0 0 0 0 0 0 0 0 0 0 0 0 44463675.505008295 0 288688546.815444 0 0
x20MCx1715 0 0 49777649.6243527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16737219558.0062 0 0 803166172.370275 0 0 1301376.46076739 0 0 0 0 2936447535.68322 0 0 0 0 56718324.081778795 0 10690482281.0889 0 0 0 0 0 0 0 0 0 0 0 0 0 13230660.6844685 0 0 0 0
x10MCx1491 0 0 16484095.811728302 0 0 2426415524.2869 0 0 0 0 0 0 0 0 0 98362334.876563 0 20741764243.0997 0 0 0 0 0 0 0 0 0 4256150159.38875 21330853772.3715 0 0 0 0 115171774.684575 0 78716546108.9457 0 0 0 0 0 0 0 0 0 0 0 0 0 1011928276.44235 0 867475542.092203 0 0
x30MCx1722 0 0 755015228.730137 0 0 1797417753.6589 0 0 0 0 0 0 0 0 0 3253441.0890411 0 36252009574.8219 0 0 1279686828.35616 0 0 89578077.9849315 0 0 0 3253441.0890411 10018321145.4842 0 0 0 0 150851218.495205 0 44455669728.8753 0 0 0 0 0 0 0 0 0 0 0 0 0 331091854.82808197 0 1922675235.58699 0 0
x20MCx2250 0 0 1479880892.13691 0 0 1831360737.6165895 0 5856189.95862472 0 0 0 0 0 0 0 28668218806.7119 0 40621678543.9248 0 0 0 0 0 48367791.1397523 0 0 0 5562621324.95811 14251363608.1998 0 0 0 0 7266013.46718252 0 98754666439.6838 0 0 0 0 0 0 0 0 0 0 0 0 0 268083362.55037597 0 1197265502.65216 0 0
x10MCx1162 0 0 464157306.5898059 0 0 1417631848.53784 0 0 0 0 0 0 0 0 0 851425003.2795709 0 61464838397.4979 0 0 0 0 0 59321038.94967839 0 0 0 2172538159.55925 29248850985.1628 0 0 0 122003964.933068 35570933.7760412 0 107236821913.507 0 0 0 0 0 0 0 0 0 0 0 0 0 2118097279.20689 0 0 0 0
x20MCx2634 0 0 73744713.1547555 0 0 669233271.879406 0 0 0 0 0 0 0 0 0 2385858.3667715 0 5138922025.81065 0 0 3576293243.6829 0 0 976032.968224704 0 0 0 2724758702.96063 1762281748.1834898 0 0 0 0 10194122.1125691 0 35938076130.5715 0 0 0 0 0 0 0 0 0 0 0 0 0 103134150.309077 0 0 0 0
x10MCx1145 0 0 377615889.5428741 0 0 67779991.6611995 0 0 0 0 0 0 0 0 0 31992156.064086106 0 64305968856.5997 0 0 484003364.45429295 0 0 2060511.74650046 0 0 0 0 8922232758.32032 0 0 0 2819647.6531058997 11929278.5323711 0 44436237189.1224 0 0 0 0 0 0 0 0 0 0 0 0 0 669991661.572624 0 1026351745.73055 0 0
x20MCx2557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16917880.686854098 0 12772891470.6217 0 0 1405268576.5401 0 0 104652274.761629 0 0 0 11670843371.0075 34291568120.6751 0 0 0 142283714.494568 160502970.618872 0 90315130015.1924 0 0 0 0 0 0 0 0 0 0 0 0 0 540396150.401243 0 0 0 0
x20MCx2289 0 0 11712408.9159612 0 0 538662361.903512 0 0 0 0 0 0 0 0 0 111159436.470928 0 18791258726.8913 0 0 0 0 0 170914411.588471 0 0 0 561761835.043325 4877242279.42151 0 0 0 0 4663273.92024382 0 6143700717.5751705 0 0 0 0 0 0 0 0 0 0 0 0 0 316018144.269546 0 0 0 0
x14MCx1302 0 0 296822328.953264 0 0 39800436.509261206 0 0 0 0 0 0 0 0 0 63550560.747757606 0 10253329891.5657 0 0 3253441.67650636 0 0 104652373.927621 0 0 0 376206305.86001897 17610229106.5936 0 0 0 138054375.139753 211690605.084681 0 55000732918.0106 0 0 0 0 0 0 0 0 0 0 0 0 0 160936914.931181 0 0 0 0
x10MCx1465 0 0 12905308.8634631 0 0 10627901.4169696 0 0 0 0 0 0 0 0 0 187723442.375249 0 30718213878.1724 0 0 0 0 0 874632907.427142 0 0 0 124498273.741644 26365762904.0024 0 0 0 0 15508060.230884198 0 80655143853.3823 0 0 0 0 0 0 0 0 0 0 0 0 0 4007803313.9339705 0 668798653.453587 0 0
x20MCx3211 0 0 335430108.334099 0 99013155.1597259 1768030086.0558698 0 0 0 0 0 0 0 0 0 108231247.370653 0 7900121921.05208 0 0 1211582660.94683 0 0 11929295.8023766 0 0 0 2050645948.42854 4720422349.00043 0 0 0 0 19846010.289408397 0 24159209858.9731 0 0 0 0 0 0 0 0 0 0 0 0 0 302353424.518418 0 434877056.068456 0 0
x30MCx1649 0 0 250514784.61284903 0 0 178396892.072786 0 0 0 0 0 0 0 0 0 1301375.50448233 0 15556751228.5405 0 0 233813798.971992 0 0 10302556.0771518 0 0 0 1625634901.01585 15393862394.5628 0 0 0 0 437153721.54735696 0 31509120610.4436 0 0 0 0 0 0 0 0 0 0 0 0 0 133824781.044267 0 502656288.60630095 0 0
x20MCx2187 0 0 825398036.252321 0 0 1626720.60751344 0 0 0 0 0 0 0 0 0 97277892.3293039 0 36077951873.6357 0 0 0 0 0 36546989.648802005 0 0 0 4561541479.5487 12415673916.7451 0 0 0 0 29064074.8542402 0 23864208208.3032 0 0 0 0 0 0 0 0 0 0 0 0 0 1531828572.07516 0 0 0 0
x20MCx2045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 973971734.535311 0 45092689814.0276 0 0 0 0 0 60513999.317526296 0 0 0 8759455625.22565 27175882750.8595 0 0 0 15074275.815656198 488449915.638241 0 33048234989.2909 0 0 0 0 0 0 0 0 0 0 0 0 0 309293774.289579 0 0 0 0
x12MCx3393 0 0 325347.020882303 0 1626735.10441151 106171577.814591 0 0 0 0 0 0 0 0 0 70166507.5036166 0 2223855336.7375 0 0 0 0 0 1038507690.65631 0 0 0 209740379.462125 3149467611.14765 0 0 0 0 196401151.60595 0 2116057023.8185 0 0 0 0 0 0 1518286.09745075 0 0 0 0 0 0 436724151.031011 0 0 0 0
x30MCx1813 0 0 253985206.346138 0 0 108339547.882063 0 0 0 0 0 0 0 0 0 0 0 48782511297.799 0 0 0 0 0 2711199.89694853 0 0 0 2934602768.45709 8674755190.27652 0 0 0 0 87300636.6817427 0 34866898258.7251 0 0 0 0 0 0 0 0 0 0 0 0 0 147055482.41048798 0 617611336.524875 0 0
x30MCx2327 0 0 728011536.4956911 0 0 561435382.755577 0 0 0 0 0 0 0 0 0 23316323.6029455 0 25169591761.3211 0 0 14509585506.0879 0 0 37848357.84850229 0 0 0 3239776052.6250896 10734401594.7291 0 0 0 30256996.6754503 92180814.2442033 0 91127024865.3669 0 0 0 0 0 0 0 0 0 0 0 0 0 1055307651.07099 0 447673413.176555 0 0
x10MCx1847 0 0 245743154.137078 0 3361887.81034838 329139661.432495 0 0 0 0 0 0 0 0 0 3904127.77975941 0 21004641247.0811 0 0 0 0 0 1243247801.86561 0 0 0 14608703911.8903 11341057408.2256 0 0 0 0 65827932.286498904 0 80519598913.7091 0 0 0 0 0 0 15941855.100684302 0 0 0 0 0 0 4845022574.68143 0 0 0 0
x30MCx1606 0 0 96193354.5512409 0 0 262877893.384676 0 0 0 0 0 0 0 0 0 13447549.0015263 0 42435259145.9778 0 0 2180129657.88455 0 0 172757625.47928602 0 0 0 5429990149.24536 25132384604.0946 0 0 0 31992152.8665344 113978822.585518 0 55439472822.3571 0 0 0 0 0 0 0 0 0 0 0 0 0 1840687493.57183 0 0 0 0
x10MCx1548 0 0 97060986.5747839 0 0 265806120.776308 0 0 0 0 0 0 0 0 0 77865685.3192121 0 24823970892.6717 0 0 80576886.0615245 0 0 256588038.252445 0 0 0 53356430.608708 4430752701.11662 0 0 0 7482914.04878222 55633839.2322504 0 20118085540.2252 0 0 0 0 0 0 0 0 0 0 0 0 0 66153298.112422496 0 0 0 0
x30MCx3195 0 0 892635091.7591269 0 0 566532100.516302 0 0 0 0 0 0 0 0 0 579979646.546934 0 51331452157.9594 0 0 1373276414.40236 0 0 90879383.6586258 0 0 0 3689182426.37128 13153326737.236 0 0 0 56067591.111586496 59863269.426684305 0 71051519276.2182 0 0 0 0 0 0 0 0 0 0 0 0 0 2661095842.73909 0 1673677241.0543802 0 0
x20MCx1620 0 0 63333617.3711888 0 0 641361323.858238 0 0 0 0 0 0 0 0 0 55525363.174740896 0 99143464043.8236 0 0 0 0 0 97277833.53074732 0 0 0 4405373638.44595 20677558487.8936 0 0 0 50862100.251862295 257889284.43268305 0 63630005686.72901 0 0 0 0 0 0 0 0 0 0 0 0 0 316017399.00624 0 1028303698.48221 0 0
x20MCx3040 0 0 1360045769.12343 0 0 51295881.4125974 0 0 0 0 0 0 0 0 0 345948967.66635495 0 16640362240.6562 0 0 2092937030.40532 0 0 33944209.0531564 0 0 0 16747291921.5712 14198222804.0171 0 0 0 224595709.10251403 417741512.053542 0 77698836762.4363 0 0 0 0 0 0 0 0 0 0 0 0 0 516646044.502355 0 0 0 0
